source,folio,locus,locus_kind,locus_code,visual_context,note,token,target_status,prefix,suffix,line_position,token_index,line_token_count,previous_token,next_token,line_tokens
ZL3b-n.txt,f3r,"f3r.19,+P0",P,P,paragraph/text line,20 normal lines of text,qoeor,broad,qo,or,middle,4,8,cheor,dair,otchor ol cheor qoeor dair qoteol qosaiinchor cthy
ZL3b-n.txt,f3r,"f3r.19,+P0",P,P,paragraph/text line,20 normal lines of text,qoteol,broad,qo,ol,middle,6,8,dair,qosaiinchor,otchor ol cheor qoeor dair qoteol qosaiinchor cthy
ZL3b-n.txt,f3r,"f3r.19,+P0",P,P,paragraph/text line,20 normal lines of text,qosaiinchor,broad,qo,or,middle,7,8,qoteol,cthy,otchor ol cheor qoeor dair qoteol qosaiinchor cthy
ZL3b-n.txt,f3r,"f3r.20,+P0",P,P,paragraph/text line,20 normal lines of text,ycheor,broad,y,or,start,1,9,,chol,ycheor chol odaiin chol s aiin okol or am
ZL3b-n.txt,f3r,"f3r.20,+P0",P,P,paragraph/text line,20 normal lines of text,chol,exact,ch,ol,middle,2,9,ycheor,odaiin,ycheor chol odaiin chol s aiin okol or am
ZL3b-n.txt,f3r,"f3r.20,+P0",P,P,paragraph/text line,20 normal lines of text,chol,exact,ch,ol,middle,4,9,odaiin,s,ycheor chol odaiin chol s aiin okol or am
ZL3b-n.txt,f3r,"f3r.20,+P0",P,P,paragraph/text line,20 normal lines of text,okol,exact,ok,ol,middle,7,9,aiin,or,ycheor chol odaiin chol s aiin okol or am
ZL3b-n.txt,f3r,"f3r.20,+P0",P,P,paragraph/text line,20 normal lines of text,or,standalone,,or,middle,8,9,okol,am,ycheor chol odaiin chol s aiin okol or am
ZL3b-n.txt,f3v,"f3v.2,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",qoteeol,broad,qo,ol,middle,2,7,daiidy,okeeor,daiidy qoteeol okeeor okor olytol dol dar
ZL3b-n.txt,f3v,"f3v.2,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",okeeor,broad,ok,or,middle,3,7,qoteeol,okor,daiidy qoteeol okeeor okor olytol dol dar
ZL3b-n.txt,f3v,"f3v.2,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",okor,exact,ok,or,middle,4,7,okeeor,olytol,daiidy qoteeol okeeor okor olytol dol dar
ZL3b-n.txt,f3v,"f3v.2,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",olytol,broad,o,ol,middle,5,7,okor,dol,daiidy qoteeol okeeor okor olytol dol dar
ZL3b-n.txt,f3v,"f3v.2,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",dol,broad,d,ol,middle,6,7,olytol,dar,daiidy qoteeol okeeor okor olytol dol dar
ZL3b-n.txt,f3v,"f3v.2,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",dar,exact,d,ar,end,7,7,dol,,daiidy qoteeol okeeor okor olytol dol dar
ZL3b-n.txt,f3v,"f3v.3,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",chol,exact,ch,ol,middle,2,7,okom,shol,okom chol shol seees chom cheeykam okai
ZL3b-n.txt,f3v,"f3v.3,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",shol,exact,sh,ol,middle,3,7,chol,seees,okom chol shol seees chom cheeykam okai
ZL3b-n.txt,f3v,"f3v.4,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",qodar,broad,qo,ar,start,1,9,,ees,qodar ees eey kcheol okal do r chear een
ZL3b-n.txt,f3v,"f3v.4,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",okal,exact,ok,al,middle,5,9,kcheol,do,qodar ees eey kcheol okal do r chear een
ZL3b-n.txt,f3v,"f3v.4,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",chear,broad,ch,ar,middle,8,9,r,een,qodar ees eey kcheol okal do r chear een
ZL3b-n.txt,f3v,"f3v.5,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",ychear,broad,y,ar,start,1,8,,otchal,ychear otchal cho r char ckh a y
ZL3b-n.txt,f3v,"f3v.5,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",otchal,broad,ot,al,middle,2,8,ychear,cho,ychear otchal cho r char ckh a y
ZL3b-n.txt,f3v,"f3v.5,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",char,broad,ch,ar,middle,5,8,r,ckh,ychear otchal cho r char ckh a y
ZL3b-n.txt,f3v,"f3v.6,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",or,standalone,,or,start,1,5,,cheor,or cheor kor chodaly chom
ZL3b-n.txt,f3v,"f3v.6,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",cheor,broad,ch,or,middle,2,5,or,kor,or cheor kor chodaly chom
ZL3b-n.txt,f3v,"f3v.7,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",chor,exact,ch,or,middle,3,5,otcham,cfham,tchor otcham chor cfham s
ZL3b-n.txt,f3v,"f3v.8,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",chor,exact,ch,or,middle,3,5,kchom,chckhol,ykchy kchom chor chckhol oka
ZL3b-n.txt,f3v,"f3v.8,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",chckhol,broad,ch,ol,middle,4,5,chor,oka,ykchy kchom chor chckhol oka
ZL3b-n.txt,f3v,"f3v.9,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",ytcheear,broad,yt,ar,start,1,5,,okeol,ytcheear okeol cthodoaly chor cthy
ZL3b-n.txt,f3v,"f3v.9,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",okeol,broad,ok,ol,middle,2,5,ytcheear,cthodoaly,ytcheear okeol cthodoaly chor cthy
ZL3b-n.txt,f3v,"f3v.9,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",chor,exact,ch,or,middle,4,5,cthodoaly,cthy,ytcheear okeol cthodoaly chor cthy
ZL3b-n.txt,f3v,"f3v.10,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",qokshol,broad,qok,ol,middle,3,6,daiin,daiim,ochos daiin qokshol daiim chol okary
ZL3b-n.txt,f3v,"f3v.10,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",chol,exact,ch,ol,middle,5,6,daiim,okary,ochos daiin qokshol daiim chol okary
ZL3b-n.txt,f3v,"f3v.13,+P0",P,P,paragraph/text line,"Same root as f100v [1,1] (Petersen",shar,broad,sh,ar,start,1,6,,shkaiin,shar shkaiin qokchy yty cthal chky
ZL3b-n.txt,f4r,"f4r.1,@P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",sheol,broad,sh,ol,middle,3,8,chpady,ol,kodalchy chpady sheol ol sheey qoteydoiin chor ytoy
ZL3b-n.txt,f4r,"f4r.1,@P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",ol,standalone,,ol,middle,4,8,sheol,sheey,kodalchy chpady sheol ol sheey qoteydoiin chor ytoy
ZL3b-n.txt,f4r,"f4r.1,@P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",chor,exact,ch,or,middle,7,8,qoteydoiin,ytoy,kodalchy chpady sheol ol sheey qoteydoiin chor ytoy
ZL3b-n.txt,f4r,"f4r.2,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",dchor,broad,d,or,start,1,9,,shol,dchor shol shol cthol shtchy chaiin 163 schoraiin chom
ZL3b-n.txt,f4r,"f4r.2,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",shol,exact,sh,ol,middle,2,9,dchor,shol,dchor shol shol cthol shtchy chaiin 163 schoraiin chom
ZL3b-n.txt,f4r,"f4r.2,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",shol,exact,sh,ol,middle,3,9,shol,cthol,dchor shol shol cthol shtchy chaiin 163 schoraiin chom
ZL3b-n.txt,f4r,"f4r.3,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",otchol,broad,ot,ol,start,1,6,,chol,otchol chol chy chaiin qotaiindaiin shain
ZL3b-n.txt,f4r,"f4r.3,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",chol,exact,ch,ol,middle,2,6,otchol,chy,otchol chol chy chaiin qotaiindaiin shain
ZL3b-n.txt,f4r,"f4r.4,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",qotchol,broad,qo,ol,start,1,6,,chy,qotchol chy yty daiin okaiin cthy
ZL3b-n.txt,f4r,"f4r.6,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",chor,exact,ch,or,start,1,3,,shytchy,chor shytchy dytcheey
ZL3b-n.txt,f4r,"f4r.8,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",shor,exact,sh,or,start,1,5,,shol,shor shol shol cthy cpholdy
ZL3b-n.txt,f4r,"f4r.8,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",shol,exact,sh,ol,middle,2,5,shor,shol,shor shol shol cthy cpholdy
ZL3b-n.txt,f4r,"f4r.8,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",shol,exact,sh,ol,middle,3,5,shol,cthy,shor shol shol cthy cpholdy
ZL3b-n.txt,f4r,"f4r.10,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",odal,exact,od,al,start,1,4,,shor,odal shor shyshol cphaiin
ZL3b-n.txt,f4r,"f4r.10,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",shor,exact,sh,or,middle,2,4,odal,shyshol,odal shor shyshol cphaiin
ZL3b-n.txt,f4r,"f4r.10,+P0",P,P,paragraph/text line,"Two paragraphs of text, flower cuts through top one",shyshol,broad,sh,ol,middle,3,4,shor,cphaiin,odal shor shyshol cphaiin
ZL3b-n.txt,f4v,"f4v.2,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",ol,standalone,,ol,start,1,7,,chey,ol chey chy cthy shkchor sheo cheorycholdy
ZL3b-n.txt,f4v,"f4v.2,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",shkchor,broad,sh,or,middle,5,7,cthy,sheo,ol chey chy cthy shkchor sheo cheorycholdy
ZL3b-n.txt,f4v,"f4v.4,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",choteol,broad,ch,ol,middle,6,8,qocthy,daiin,qok sh ch y qocthy choteol daiin ctheychoaiin
ZL3b-n.txt,f4v,"f4v.5,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",shor,exact,sh,or,start,1,6,,sheey,shor sheey cto otoiin shey qotchoiinchodain
ZL3b-n.txt,f4v,"f4v.7,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",sheeor,broad,sh,or,middle,2,7,torchy,chor,torchy sheeor chor chokch y e cphydy
ZL3b-n.txt,f4v,"f4v.7,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",chor,exact,ch,or,middle,3,7,sheeor,chokch,torchy sheeor chor chokch y e cphydy
ZL3b-n.txt,f4v,"f4v.8,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",chor,exact,ch,or,middle,2,6,oleeeb,cthol,oleeeb chor cthol sho otor cthory
ZL3b-n.txt,f4v,"f4v.8,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",otor,exact,ot,or,middle,5,6,sho,cthory,oleeeb chor cthol sho otor cthory
ZL3b-n.txt,f4v,"f4v.10,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",chol,exact,ch,ol,middle,4,5,okeody,chokeody,otaiin sheo okeody chol chokeody
ZL3b-n.txt,f4v,"f4v.11,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",qotol,broad,qo,ol,middle,5,6,shtaiin,daiin,sho kcheor shody shtaiin qotol daiin
ZL3b-n.txt,f4v,"f4v.12,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",okeol,broad,ok,ol,middle,3,8,sho,s,qokey sho okeol s keey shar char ody
ZL3b-n.txt,f4v,"f4v.12,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",shar,broad,sh,ar,middle,6,8,keey,char,qokey sho okeol s keey shar char ody
ZL3b-n.txt,f4v,"f4v.12,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",char,broad,ch,ar,middle,7,8,shar,ody,qokey sho okeol s keey shar char ody
ZL3b-n.txt,f4v,"f4v.13,+P0",P,P,paragraph/text line,"Two paragraphs, top one split by plant",cheor,broad,ch,or,middle,3,6,s,chokody,shody s cheor chokody shodaiin qoty
ZL3b-n.txt,f5r,"f5r.1,@P0",P,P,paragraph/text line,Two paragraphs,oar,broad,o,ar,middle,5,9,oaiin,olsy,kchody fchoy chkoy oaiin oar olsy chody dkshy dy
ZL3b-n.txt,f5r,"f5r.2,+P0",P,P,paragraph/text line,Two paragraphs,otol,exact,ot,ol,end,14,14,s,,ochey okey qokaiin sho ckhoy cthey chey ok a y 131 o s otol
ZL3b-n.txt,f5r,"f5r.4,+P0",P,P,paragraph/text line,Two paragraphs,cheor,broad,ch,or,middle,5,6,s,chocthy,otain sheody chan s cheor chocthy
ZL3b-n.txt,f5r,"f5r.6,+P0",P,P,paragraph/text line,Two paragraphs,cheor,broad,ch,or,middle,2,9,sho,chey,sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy
ZL3b-n.txt,f5r,"f5r.6,+P0",P,P,paragraph/text line,Two paragraphs,qoeor,broad,qo,or,middle,6,9,qoykeeey,cthy,sho cheor chey qoeeey qoykeeey qoeor cthy shotshy dy
ZL3b-n.txt,f5v,"f5v.1,@P0",P,P,paragraph/text line,Only one paragraph of text,cheor,broad,ch,or,middle,3,10,o,chor,k o cheor chor ytchey pshod chols chodaiin ytoiiin daiin
ZL3b-n.txt,f5v,"f5v.1,@P0",P,P,paragraph/text line,Only one paragraph of text,chor,exact,ch,or,middle,4,10,cheor,ytchey,k o cheor chor ytchey pshod chols chodaiin ytoiiin daiin
ZL3b-n.txt,f5v,"f5v.2,+P0",P,P,paragraph/text line,Only one paragraph of text,dchol,broad,d,ol,start,1,9,,c,dchol c y chol otaiin dain cthor chots ychopordg
ZL3b-n.txt,f5v,"f5v.2,+P0",P,P,paragraph/text line,Only one paragraph of text,chol,exact,ch,ol,middle,4,9,y,otaiin,dchol c y chol otaiin dain cthor chots ychopordg
ZL3b-n.txt,f5v,"f5v.3,+P0",P,P,paragraph/text line,Only one paragraph of text,ytor,broad,yt,or,middle,2,10,qotcho,daiin,qotcho ytor daiin daiin otchor daiin q o darchor do
ZL3b-n.txt,f5v,"f5v.3,+P0",P,P,paragraph/text line,Only one paragraph of text,otchor,broad,ot,or,middle,5,10,daiin,daiin,qotcho ytor daiin daiin otchor daiin q o darchor do
ZL3b-n.txt,f5v,"f5v.3,+P0",P,P,paragraph/text line,Only one paragraph of text,darchor,broad,d,or,middle,9,10,o,do,qotcho ytor daiin daiin otchor daiin q o darchor do
ZL3b-n.txt,f5v,"f5v.4,+P0",P,P,paragraph/text line,Only one paragraph of text,qotor,broad,qo,or,start,1,10,,shees,qotor shees otol ykoiin shol daiin cthor okch y taiin
ZL3b-n.txt,f5v,"f5v.4,+P0",P,P,paragraph/text line,Only one paragraph of text,otol,exact,ot,ol,middle,3,10,shees,ykoiin,qotor shees otol ykoiin shol daiin cthor okch y taiin
ZL3b-n.txt,f5v,"f5v.4,+P0",P,P,paragraph/text line,Only one paragraph of text,shol,exact,sh,ol,middle,5,10,ykoiin,daiin,qotor shees otol ykoiin shol daiin cthor okch y taiin
ZL3b-n.txt,f5v,"f5v.5,+P0",P,P,paragraph/text line,Only one paragraph of text,shokeeol,broad,sh,ol,start,1,8,,chor,shokeeol chor cheotol otchol daiin dal chol chotaiin
ZL3b-n.txt,f5v,"f5v.5,+P0",P,P,paragraph/text line,Only one paragraph of text,chor,exact,ch,or,middle,2,8,shokeeol,cheotol,shokeeol chor cheotol otchol daiin dal chol chotaiin
ZL3b-n.txt,f5v,"f5v.5,+P0",P,P,paragraph/text line,Only one paragraph of text,cheotol,broad,ch,ol,middle,3,8,chor,otchol,shokeeol chor cheotol otchol daiin dal chol chotaiin
ZL3b-n.txt,f5v,"f5v.5,+P0",P,P,paragraph/text line,Only one paragraph of text,otchol,broad,ot,ol,middle,4,8,cheotol,daiin,shokeeol chor cheotol otchol daiin dal chol chotaiin
ZL3b-n.txt,f5v,"f5v.5,+P0",P,P,paragraph/text line,Only one paragraph of text,dal,exact,d,al,middle,6,8,daiin,chol,shokeeol chor cheotol otchol daiin dal chol chotaiin
ZL3b-n.txt,f5v,"f5v.5,+P0",P,P,paragraph/text line,Only one paragraph of text,chol,exact,ch,ol,middle,7,8,dal,chotaiin,shokeeol chor cheotol otchol daiin dal chol chotaiin
ZL3b-n.txt,f5v,"f5v.6,+P0",P,P,paragraph/text line,Only one paragraph of text,otol,exact,ot,ol,start,1,3,,chol,otol chol dairodg
ZL3b-n.txt,f5v,"f5v.6,+P0",P,P,paragraph/text line,Only one paragraph of text,chol,exact,ch,ol,middle,2,3,otol,dairodg,otol chol dairodg
ZL3b-n.txt,f6r,"f6r.1,@P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",shol,exact,sh,ol,middle,3,10,y,cholor,foar y shol cholor cphol chor ch ck chopchol otcham
ZL3b-n.txt,f6r,"f6r.1,@P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",cholor,broad,ch,or,middle,4,10,shol,cphol,foar y shol cholor cphol chor ch ck chopchol otcham
ZL3b-n.txt,f6r,"f6r.1,@P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",chor,exact,ch,or,middle,6,10,cphol,ch,foar y shol cholor cphol chor ch ck chopchol otcham
ZL3b-n.txt,f6r,"f6r.1,@P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",chopchol,broad,ch,ol,middle,9,10,ck,otcham,foar y shol cholor cphol chor ch ck chopchol otcham
ZL3b-n.txt,f6r,"f6r.2,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",chor,exact,ch,or,middle,3,7,chckhy,chor,daiin chckhy chor chor kar cthycthor chotols
ZL3b-n.txt,f6r,"f6r.2,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",chor,exact,ch,or,middle,4,7,chor,kar,daiin chckhy chor chor kar cthycthor chotols
ZL3b-n.txt,f6r,"f6r.3,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",cheoeeesykeor,broad,ch,or,middle,5,7,os,ytaiin,foeear kshor choky os cheoeeesykeor ytaiin dam
ZL3b-n.txt,f6r,"f6r.4,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",dar,exact,d,ar,start,1,9,,cho,dar cho s sheor cho ith y otchamyaiir chy
ZL3b-n.txt,f6r,"f6r.4,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",sheor,broad,sh,or,middle,4,9,s,cho,dar cho s sheor cho ith y otchamyaiir chy
ZL3b-n.txt,f6r,"f6r.6,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",or,standalone,,or,start,1,6,,al,or al daiin ckham okom cthaiinydaiin
ZL3b-n.txt,f6r,"f6r.6,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",al,standalone,,al,middle,2,6,or,daiin,or al daiin ckham okom cthaiinydaiin
ZL3b-n.txt,f6r,"f6r.7,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",chol,exact,ch,ol,middle,5,7,s,okaiin,daiin qodaiin cho s chol okaiin s
ZL3b-n.txt,f6r,"f6r.8,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",ychol,broad,y,ol,start,1,5,,ckhor,ychol ckhor pchar sheo ckhaiin
ZL3b-n.txt,f6r,"f6r.9,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",dar,exact,d,ar,start,1,5,,sheol,dar sheol skaiiodar otaiin chory
ZL3b-n.txt,f6r,"f6r.9,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",sheol,broad,sh,ol,middle,2,5,dar,skaiiodar,dar sheol skaiiodar otaiin chory
ZL3b-n.txt,f6r,"f6r.10,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",shor,exact,sh,or,middle,4,7,chy,od,tchor ctheod chy shor od she od
ZL3b-n.txt,f6r,"f6r.11,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",ychar,broad,y,ar,start,1,4,,olchaj,ychar olchaj ol chokaiin
ZL3b-n.txt,f6r,"f6r.11,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",ol,standalone,,ol,middle,3,4,olchaj,chokaiin,ychar olchaj ol chokaiin
ZL3b-n.txt,f6r,"f6r.12,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",or,standalone,,or,start,1,5,,shol,or shol cthom chor cthy
ZL3b-n.txt,f6r,"f6r.12,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",shol,exact,sh,ol,middle,2,5,or,cthom,or shol cthom chor cthy
ZL3b-n.txt,f6r,"f6r.12,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",chor,exact,ch,or,middle,4,5,cthom,cthy,or shol cthom chor cthy
ZL3b-n.txt,f6r,"f6r.13,+P0",P,P,paragraph/text line,"One paragraph with 14 lines, plant cutting through",qocthol,broad,qo,ol,start,1,5,,y,qocthol y q odaiin cthy
ZL3b-n.txt,f6v,"f6v.1,@P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,qoor,broad,qo,or,middle,6,12,eekar,shor,koary sar ch oh eekar qoor shor chapchy s chear char otchy
ZL3b-n.txt,f6v,"f6v.1,@P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,shor,exact,sh,or,middle,7,12,qoor,chapchy,koary sar ch oh eekar qoor shor chapchy s chear char otchy
ZL3b-n.txt,f6v,"f6v.1,@P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,chear,broad,ch,ar,middle,10,12,s,char,koary sar ch oh eekar qoor shor chapchy s chear char otchy
ZL3b-n.txt,f6v,"f6v.1,@P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,char,broad,ch,ar,middle,11,12,chear,otchy,koary sar ch oh eekar qoor shor chapchy s chear char otchy
ZL3b-n.txt,f6v,"f6v.2,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,chor,exact,ch,or,middle,2,11,oees,chckhy,oees chor chckhy qoekchar chea s r odaiiin kchey chor chaiin
ZL3b-n.txt,f6v,"f6v.2,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,qoekchar,broad,qo,ar,middle,4,11,chckhy,chea,oees chor chckhy qoekchar chea s r odaiiin kchey chor chaiin
ZL3b-n.txt,f6v,"f6v.2,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,chor,exact,ch,or,middle,10,11,kchey,chaiin,oees chor chckhy qoekchar chea s r odaiiin kchey chor chaiin
ZL3b-n.txt,f6v,"f6v.3,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,chol,exact,ch,ol,middle,3,7,ckhy,oechockhy,qoair ckhy chol oechockhy chekchoy ckhy okolrychos
ZL3b-n.txt,f6v,"f6v.5,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,okor,exact,ok,or,middle,6,7,dam,otydoldom,dair c ha chodam dam okor otydoldom
ZL3b-n.txt,f6v,"f6v.6,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,shocthol,broad,sh,ol,middle,2,6,tchody,cho,tchody shocthol cho cthh y s
ZL3b-n.txt,f6v,"f6v.7,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,ychol,broad,y,ol,middle,2,5,ychos,daiin,ychos ychol daiin cthol dol
ZL3b-n.txt,f6v,"f6v.7,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,dol,broad,d,ol,end,5,5,cthol,,ychos ychol daiin cthol dol
ZL3b-n.txt,f6v,"f6v.8,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,ychor,broad,y,or,start,1,4,,chor,ychor chor okchey qokom
ZL3b-n.txt,f6v,"f6v.8,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,chor,exact,ch,or,middle,2,4,ychor,okchey,ychor chor okchey qokom
ZL3b-n.txt,f6v,"f6v.9,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,dal,exact,d,al,middle,2,5,oeeo,chor,oeeo dal chor cthom s
ZL3b-n.txt,f6v,"f6v.9,+P0",P,P,paragraph/text line,21 lines in apparently two paragraphs,chor,exact,ch,or,middle,3,5,dal,cthom,oeeo dal chor cthom s
